symbol,price,volume,timestamp
GOOGL,136.93,206,2026-04-16T15:03:01.309005+00:00
GOOGL,136.93,296,2026-04-16T15:03:01.410011+00:00
GOOGL,136.9,261,2026-04-16T15:03:01.510498+00:00
AAPL,186.91,262,2026-04-16T15:03:01.611301+00:00
GOOGL,136.8,158,2026-04-16T15:03:01.712068+00:00
AMZN,181.6,271,2026-04-16T15:03:01.812977+00:00
TSLA,171.0,398,2026-04-16T15:03:01.915185+00:00
AAPL,186.75,176,2026-04-16T15:03:02.016028+00:00
MSFT,409.15,495,2026-04-16T15:03:02.116968+00:00
GOOGL,136.45,308,2026-04-16T15:03:02.217808+00:00
GOOGL,136.61,256,2026-04-16T15:03:02.318584+00:00
AMZN,181.88,273,2026-04-16T15:03:02.419531+00:00
AMZN,182.16,489,2026-04-16T15:03:02.520635+00:00
AAPL,186.82,336,2026-04-16T15:03:02.621663+00:00
GOOGL,137.02,439,2026-04-16T15:03:02.722400+00:00
TSLA,171.14,423,2026-04-16T15:03:02.823325+00:00
MSFT,408.76,310,2026-04-16T15:03:02.924452+00:00
TSLA,171.41,198,2026-04-16T15:03:03.025323+00:00
AAPL,186.88,114,2026-04-16T15:03:03.126299+00:00
TSLA,171.89,247,2026-04-16T15:03:03.227511+00:00
TSLA,172.37,296,2026-04-16T15:03:03.328949+00:00
AAPL,186.65,201,2026-04-16T15:03:03.429835+00:00
TSLA,172.85,222,2026-04-16T15:03:03.531029+00:00
GOOGL,136.89,127,2026-04-16T15:03:03.632167+00:00
AMZN,182.11,220,2026-04-16T15:03:03.732989+00:00
AAPL,186.58,288,2026-04-16T15:03:03.833828+00:00
MSFT,408.86,41,2026-04-16T15:03:03.934801+00:00
AAPL,186.81,416,2026-04-16T15:03:04.035630+00:00
AMZN,182.07,269,2026-04-16T15:03:04.136368+00:00
GOOGL,137.03,401,2026-04-16T15:03:04.237081+00:00
MSFT,408.5,396,2026-04-16T15:03:04.337553+00:00
AAPL,186.89,125,2026-04-16T15:03:04.438569+00:00
AAPL,186.42,317,2026-04-16T15:03:04.539536+00:00
GOOGL,136.56,418,2026-04-16T15:03:04.640457+00:00
AMZN,182.28,345,2026-04-16T15:03:04.741386+00:00
AAPL,186.1,271,2026-04-16T15:03:04.842334+00:00
AMZN,182.38,92,2026-04-16T15:03:04.943056+00:00
AAPL,185.7,262,2026-04-16T15:03:05.043897+00:00
AAPL,185.35,74,2026-04-16T15:03:05.144725+00:00
MSFT,408.45,93,2026-04-16T15:03:05.245540+00:00
GOOGL,136.84,292,2026-04-16T15:03:05.346032+00:00
TSLA,173.34,347,2026-04-16T15:03:05.446930+00:00
AAPL,185.32,318,2026-04-16T15:03:05.547794+00:00
AAPL,184.9,456,2026-04-16T15:03:05.648698+00:00
AAPL,185.29,62,2026-04-16T15:03:05.749542+00:00
AAPL,185.57,142,2026-04-16T15:03:05.849978+00:00
AAPL,185.58,116,2026-04-16T15:03:05.950462+00:00
TSLA,173.61,225,2026-04-16T15:03:06.051450+00:00
MSFT,408.3,457,2026-04-16T15:03:06.152955+00:00
GOOGL,136.72,185,2026-04-16T15:03:06.253732+00:00
TSLA,173.64,18,2026-04-16T15:03:06.354519+00:00
TSLA,173.44,328,2026-04-16T15:03:06.455123+00:00
AMZN,182.77,440,2026-04-16T15:03:06.555868+00:00
MSFT,407.93,385,2026-04-16T15:03:06.656808+00:00
AMZN,182.79,414,2026-04-16T15:03:06.757590+00:00
AMZN,182.51,390,2026-04-16T15:03:06.858568+00:00
TSLA,173.88,179,2026-04-16T15:03:06.959314+00:00
GOOGL,136.3,299,2026-04-16T15:03:07.060308+00:00
AMZN,182.72,195,2026-04-16T15:03:07.160711+00:00
AAPL,186.07,378,2026-04-16T15:03:07.261446+00:00
GOOGL,136.52,285,2026-04-16T15:03:07.361947+00:00
TSLA,173.8,390,2026-04-16T15:03:07.462683+00:00
GOOGL,136.36,241,2026-04-16T15:03:07.563585+00:00
AMZN,182.98,113,2026-04-16T15:03:07.664468+00:00
GOOGL,136.29,100,2026-04-16T15:03:07.765564+00:00
AMZN,182.87,284,2026-04-16T15:03:07.866281+00:00
GOOGL,136.22,265,2026-04-16T15:03:07.966679+00:00
AAPL,185.58,332,2026-04-16T15:03:08.067415+00:00
MSFT,407.43,394,2026-04-16T15:03:08.168373+00:00
TSLA,173.42,274,2026-04-16T15:03:08.269456+00:00
TSLA,173.22,198,2026-04-16T15:03:08.370318+00:00
TSLA,173.45,276,2026-04-16T15:03:08.471193+00:00
AMZN,182.6,281,2026-04-16T15:03:08.572129+00:00
TSLA,173.68,453,2026-04-16T15:03:08.673154+00:00
TSLA,173.64,345,2026-04-16T15:03:08.774138+00:00
AMZN,182.82,423,2026-04-16T15:03:08.875546+00:00
GOOGL,135.92,104,2026-04-16T15:03:08.976085+00:00
AMZN,182.62,433,2026-04-16T15:03:09.076924+00:00
AMZN,182.13,439,2026-04-16T15:03:09.177733+00:00
GOOGL,135.71,54,2026-04-16T15:03:09.278508+00:00
TSLA,173.7,270,2026-04-16T15:03:09.379381+00:00
GOOGL,136.2,176,2026-04-16T15:03:09.479753+00:00
MSFT,407.13,97,2026-04-16T15:03:09.580197+00:00
GOOGL,136.6,33,2026-04-16T15:03:09.680653+00:00
GOOGL,136.89,286,2026-04-16T15:03:09.781554+00:00
MSFT,407.2,191,2026-04-16T15:03:09.882211+00:00
AAPL,185.75,159,2026-04-16T15:03:09.982984+00:00
AAPL,186.06,298,2026-04-16T15:03:10.083751+00:00
GOOGL,136.99,275,2026-04-16T15:03:10.184869+00:00
MSFT,407.04,99,2026-04-16T15:03:10.285790+00:00
GOOGL,137.24,260,2026-04-16T15:03:10.386962+00:00
TSLA,173.84,185,2026-04-16T15:03:10.487960+00:00
AMZN,182.53,315,2026-04-16T15:03:10.588380+00:00
MSFT,407.49,264,2026-04-16T15:03:10.689259+00:00
AMZN,182.24,446,2026-04-16T15:03:10.790216+00:00
MSFT,407.72,324,2026-04-16T15:03:10.891155+00:00
MSFT,407.68,425,2026-04-16T15:03:10.991992+00:00
AMZN,182.65,176,2026-04-16T15:03:11.092869+00:00
AAPL,185.91,310,2026-04-16T15:03:11.193847+00:00
AAPL,185.64,412,2026-04-16T15:03:11.294760+00:00
TSLA,174.25,446,2026-04-16T15:03:11.395824+00:00
MSFT,407.71,216,2026-04-16T15:03:11.496247+00:00
AMZN,183.08,350,2026-04-16T15:03:11.596998+00:00
GOOGL,137.09,356,2026-04-16T15:03:11.697424+00:00
GOOGL,137.51,66,2026-04-16T15:03:11.798301+00:00
GOOGL,137.33,229,2026-04-16T15:03:11.899087+00:00
MSFT,407.61,223,2026-04-16T15:03:11.999861+00:00
TSLA,174.13,286,2026-04-16T15:03:12.100780+00:00
GOOGL,136.87,462,2026-04-16T15:03:12.200470+00:00
AAPL,185.6,240,2026-04-16T15:03:12.301178+00:00
GOOGL,136.76,206,2026-04-16T15:03:12.402243+00:00
MSFT,407.21,126,2026-04-16T15:03:12.502944+00:00
TSLA,173.8,34,2026-04-16T15:03:12.603740+00:00
MSFT,407.56,299,2026-04-16T15:03:12.704611+00:00
MSFT,407.91,128,2026-04-16T15:03:12.805422+00:00
GOOGL,136.37,81,2026-04-16T15:03:12.906400+00:00
GOOGL,136.18,271,2026-04-16T15:03:13.006795+00:00
AMZN,182.98,371,2026-04-16T15:03:13.107632+00:00
MSFT,407.97,127,2026-04-16T15:03:13.208485+00:00
MSFT,408.47,492,2026-04-16T15:03:13.309557+00:00
AAPL,185.54,82,2026-04-16T15:03:13.410401+00:00
AMZN,182.58,162,2026-04-16T15:03:13.511584+00:00
TSLA,174.01,164,2026-04-16T15:03:13.612356+00:00
AMZN,183.01,380,2026-04-16T15:03:13.713304+00:00
TSLA,173.79,240,2026-04-16T15:03:13.814025+00:00
AAPL,185.88,29,2026-04-16T15:03:13.914891+00:00
AAPL,185.49,72,2026-04-16T15:03:14.015373+00:00
MSFT,408.06,171,2026-04-16T15:03:14.116295+00:00
AAPL,185.14,133,2026-04-16T15:03:14.217147+00:00
AAPL,185.22,434,2026-04-16T15:03:14.318026+00:00
TSLA,173.39,457,2026-04-16T15:03:14.418902+00:00
MSFT,408.08,463,2026-04-16T15:03:14.519641+00:00
GOOGL,136.45,308,2026-04-16T15:03:14.620381+00:00
AAPL,185.44,457,2026-04-16T15:03:14.721322+00:00
AAPL,185.25,261,2026-04-16T15:03:14.822364+00:00
MSFT,408.19,257,2026-04-16T15:03:14.923205+00:00
AAPL,185.45,96,2026-04-16T15:03:15.024030+00:00
GOOGL,135.97,380,2026-04-16T15:03:15.125028+00:00
AAPL,185.79,110,2026-04-16T15:03:15.225747+00:00
AAPL,186.02,367,2026-04-16T15:03:15.326478+00:00
GOOGL,135.77,187,2026-04-16T15:03:15.427175+00:00
AAPL,185.67,114,2026-04-16T15:03:15.528100+00:00
MSFT,408.11,124,2026-04-16T15:03:15.629021+00:00
MSFT,407.78,460,2026-04-16T15:03:15.730089+00:00
AAPL,185.73,151,2026-04-16T15:03:15.831161+00:00
TSLA,173.6,126,2026-04-16T15:03:15.932047+00:00
TSLA,173.3,417,2026-04-16T15:03:16.032879+00:00
GOOGL,135.69,163,2026-04-16T15:03:16.133801+00:00
TSLA,173.23,411,2026-04-16T15:03:16.234727+00:00
AMZN,182.89,239,2026-04-16T15:03:16.335544+00:00
AAPL,185.83,419,2026-04-16T15:03:16.436348+00:00
MSFT,408.22,184,2026-04-16T15:03:16.537154+00:00
AAPL,185.65,352,2026-04-16T15:03:16.638207+00:00
GOOGL,135.35,323,2026-04-16T15:03:16.739300+00:00
TSLA,173.7,462,2026-04-16T15:03:16.840536+00:00
GOOGL,135.72,185,2026-04-16T15:03:16.941510+00:00
MSFT,408.24,320,2026-04-16T15:03:17.042328+00:00
MSFT,407.99,57,2026-04-16T15:03:17.143270+00:00
AAPL,185.27,137,2026-04-16T15:03:17.244095+00:00
AMZN,182.73,331,2026-04-16T15:03:17.344492+00:00
TSLA,173.63,324,2026-04-16T15:03:17.445185+00:00
AMZN,182.26,230,2026-04-16T15:03:17.546097+00:00
TSLA,173.24,324,2026-04-16T15:03:17.647217+00:00
AMZN,182.46,415,2026-04-16T15:03:17.747707+00:00
AAPL,184.93,175,2026-04-16T15:03:17.848472+00:00
MSFT,408.15,35,2026-04-16T15:03:17.949004+00:00
GOOGL,136.11,456,2026-04-16T15:03:18.049906+00:00
AMZN,182.68,399,2026-04-16T15:03:18.150597+00:00
TSLA,173.5,206,2026-04-16T15:03:18.251537+00:00
MSFT,407.98,126,2026-04-16T15:03:18.352534+00:00
TSLA,173.31,335,2026-04-16T15:03:18.453513+00:00
MSFT,407.64,378,2026-04-16T15:03:18.554455+00:00
GOOGL,136.6,322,2026-04-16T15:03:18.655403+00:00
GOOGL,136.13,58,2026-04-16T15:03:18.756152+00:00
GOOGL,136.27,381,2026-04-16T15:03:18.857236+00:00
GOOGL,136.41,99,2026-04-16T15:03:18.958071+00:00
TSLA,173.7,308,2026-04-16T15:03:19.059392+00:00
TSLA,174.08,432,2026-04-16T15:03:19.160288+00:00
MSFT,407.45,389,2026-04-16T15:03:19.261249+00:00
MSFT,407.61,393,2026-04-16T15:03:19.362305+00:00
AMZN,183.07,220,2026-04-16T15:03:19.463351+00:00
AMZN,183.39,342,2026-04-16T15:03:19.564149+00:00
MSFT,407.21,43,2026-04-16T15:03:19.664997+00:00
AMZN,183.3,280,2026-04-16T15:03:19.765859+00:00
AMZN,183.25,160,2026-04-16T15:03:19.866767+00:00
MSFT,407.62,229,2026-04-16T15:03:19.967713+00:00
AMZN,182.76,408,2026-04-16T15:03:20.068657+00:00
AAPL,185.38,180,2026-04-16T15:03:20.169556+00:00
TSLA,173.71,461,2026-04-16T15:03:20.270422+00:00
AMZN,183.18,237,2026-04-16T15:03:20.371372+00:00
AMZN,182.73,322,2026-04-16T15:03:20.472687+00:00
AAPL,185.33,373,2026-04-16T15:03:20.573811+00:00
TSLA,173.65,381,2026-04-16T15:03:20.674300+00:00
TSLA,173.17,280,2026-04-16T15:03:20.775516+00:00
TSLA,173.47,437,2026-04-16T15:03:20.876549+00:00
GOOGL,136.02,199,2026-04-16T15:03:20.977459+00:00
MSFT,407.64,346,2026-04-16T15:03:21.078253+00:00
MSFT,408.12,143,2026-04-16T15:03:21.179083+00:00
TSLA,173.37,302,2026-04-16T15:03:21.280015+00:00
AAPL,184.92,51,2026-04-16T15:03:21.381399+00:00
AMZN,182.86,355,2026-04-16T15:03:21.482249+00:00
MSFT,408.42,273,2026-04-16T15:03:21.583161+00:00
MSFT,408.69,480,2026-04-16T15:03:21.684089+00:00
GOOGL,136.25,213,2026-04-16T15:03:21.785003+00:00
TSLA,173.12,233,2026-04-16T15:03:21.885792+00:00
AAPL,185.4,388,2026-04-16T15:03:21.986214+00:00
TSLA,173.09,54,2026-04-16T15:03:22.087013+00:00
MSFT,408.66,488,2026-04-16T15:03:22.187856+00:00
AMZN,183.17,206,2026-04-16T15:03:22.288302+00:00
MSFT,408.64,138,2026-04-16T15:03:22.389127+00:00
TSLA,173.06,340,2026-04-16T15:03:22.490221+00:00
TSLA,173.18,348,2026-04-16T15:03:22.591270+00:00
TSLA,172.86,200,2026-04-16T15:03:22.691967+00:00
AAPL,185.41,427,2026-04-16T15:03:22.792890+00:00
AMZN,183.02,250,2026-04-16T15:03:22.893821+00:00
MSFT,408.89,349,2026-04-16T15:03:22.994779+00:00
AMZN,182.93,140,2026-04-16T15:03:23.095595+00:00
TSLA,173.23,203,2026-04-16T15:03:23.196367+00:00
TSLA,173.46,61,2026-04-16T15:03:23.297364+00:00
AMZN,183.39,212,2026-04-16T15:03:23.398268+00:00
AMZN,183.48,178,2026-04-16T15:03:23.499109+00:00
AAPL,184.92,29,2026-04-16T15:03:23.600325+00:00
AMZN,183.41,113,2026-04-16T15:03:23.701328+00:00
AMZN,183.58,164,2026-04-16T15:03:23.802516+00:00
MSFT,408.51,271,2026-04-16T15:03:23.904223+00:00
GOOGL,136.53,293,2026-04-16T15:03:24.004658+00:00
TSLA,173.18,253,2026-04-16T15:03:24.105871+00:00
MSFT,408.45,350,2026-04-16T15:03:24.207023+00:00
TSLA,172.95,185,2026-04-16T15:03:24.307955+00:00
MSFT,408.0,183,2026-04-16T15:03:24.408845+00:00
AAPL,185.03,365,2026-04-16T15:03:24.509726+00:00
GOOGL,136.32,219,2026-04-16T15:03:24.610686+00:00
AAPL,185.45,240,2026-04-16T15:03:24.711133+00:00
MSFT,407.58,413,2026-04-16T15:03:24.812046+00:00
GOOGL,136.68,414,2026-04-16T15:03:24.912898+00:00
AAPL,185.13,275,2026-04-16T15:03:25.013898+00:00
AAPL,184.93,23,2026-04-16T15:03:25.114887+00:00
MSFT,407.53,452,2026-04-16T15:03:25.216071+00:00
MSFT,407.09,24,2026-04-16T15:03:25.317061+00:00
MSFT,407.2,182,2026-04-16T15:03:25.418096+00:00
TSLA,172.81,202,2026-04-16T15:03:25.518968+00:00
GOOGL,136.54,418,2026-04-16T15:03:25.619978+00:00
TSLA,172.54,499,2026-04-16T15:03:25.721004+00:00
MSFT,407.0,118,2026-04-16T15:03:25.821711+00:00
MSFT,406.66,292,2026-04-16T15:03:25.922612+00:00
AAPL,184.46,121,2026-04-16T15:03:26.023543+00:00
GOOGL,136.61,145,2026-04-16T15:03:26.124230+00:00
AAPL,184.37,305,2026-04-16T15:03:26.225130+00:00
TSLA,172.33,309,2026-04-16T15:03:26.325871+00:00
MSFT,407.12,390,2026-04-16T15:03:26.426739+00:00
GOOGL,136.86,251,2026-04-16T15:03:26.527553+00:00
AAPL,184.0,186,2026-04-16T15:03:26.628448+00:00
GOOGL,137.05,55,2026-04-16T15:03:26.729793+00:00
MSFT,406.98,345,2026-04-16T15:03:26.830901+00:00
GOOGL,136.97,167,2026-04-16T15:03:26.931977+00:00
GOOGL,136.96,456,2026-04-16T15:03:27.032439+00:00
AAPL,184.14,171,2026-04-16T15:03:27.133462+00:00
AMZN,183.9,480,2026-04-16T15:03:27.234323+00:00
TSLA,172.42,356,2026-04-16T15:03:27.335118+00:00
GOOGL,136.98,138,2026-04-16T15:03:27.436015+00:00
MSFT,407.03,238,2026-04-16T15:03:27.536957+00:00
MSFT,406.62,197,2026-04-16T15:03:27.637610+00:00
AAPL,184.44,18,2026-04-16T15:03:27.738390+00:00
MSFT,406.79,336,2026-04-16T15:03:27.839379+00:00
MSFT,407.27,219,2026-04-16T15:03:27.940263+00:00
MSFT,407.02,17,2026-04-16T15:03:28.041390+00:00
AMZN,184.0,190,2026-04-16T15:03:28.142127+00:00
AAPL,184.93,233,2026-04-16T15:03:28.243023+00:00
TSLA,172.3,305,2026-04-16T15:03:28.343916+00:00
AMZN,184.26,278,2026-04-16T15:03:28.444763+00:00
GOOGL,136.97,366,2026-04-16T15:03:28.545676+00:00
AAPL,184.51,399,2026-04-16T15:03:28.646532+00:00
AAPL,184.5,336,2026-04-16T15:03:28.747406+00:00
MSFT,406.54,267,2026-04-16T15:03:28.848377+00:00
TSLA,171.9,356,2026-04-16T15:03:28.949713+00:00
GOOGL,137.32,313,2026-04-16T15:03:29.050567+00:00
GOOGL,137.02,278,2026-04-16T15:03:29.151469+00:00
GOOGL,137.06,272,2026-04-16T15:03:29.252437+00:00
GOOGL,137.42,227,2026-04-16T15:03:29.353398+00:00
GOOGL,137.6,426,2026-04-16T15:03:29.454310+00:00
TSLA,171.51,481,2026-04-16T15:03:29.555166+00:00
AAPL,184.9,358,2026-04-16T15:03:29.655663+00:00
MSFT,406.59,435,2026-04-16T15:03:29.756558+00:00
GOOGL,137.89,52,2026-04-16T15:03:29.857322+00:00
AMZN,184.12,22,2026-04-16T15:03:29.958262+00:00
AMZN,184.32,328,2026-04-16T15:03:30.059126+00:00
AMZN,183.87,349,2026-04-16T15:03:30.160036+00:00
MSFT,406.9,327,2026-04-16T15:03:30.260491+00:00
AAPL,185.04,285,2026-04-16T15:03:30.361640+00:00
AAPL,185.32,378,2026-04-16T15:03:30.462492+00:00
AMZN,183.84,438,2026-04-16T15:03:30.563285+00:00
GOOGL,138.32,182,2026-04-16T15:03:30.664021+00:00
TSLA,171.12,472,2026-04-16T15:03:30.764869+00:00
AAPL,185.11,275,2026-04-16T15:03:30.865801+00:00
MSFT,407.34,218,2026-04-16T15:03:30.966245+00:00
TSLA,171.03,191,2026-04-16T15:03:31.067073+00:00
TSLA,171.27,261,2026-04-16T15:03:31.167963+00:00
MSFT,407.3,111,2026-04-16T15:03:31.268846+00:00
AAPL,185.15,234,2026-04-16T15:03:31.369804+00:00
MSFT,406.89,371,2026-04-16T15:03:31.470698+00:00
GOOGL,138.64,105,2026-04-16T15:03:31.571764+00:00
GOOGL,138.29,456,2026-04-16T15:03:31.672222+00:00
AMZN,183.7,57,2026-04-16T15:03:31.773191+00:00
TSLA,170.8,246,2026-04-16T15:03:31.873919+00:00
AMZN,183.94,368,2026-04-16T15:03:31.974387+00:00
AMZN,183.92,275,2026-04-16T15:03:32.075281+00:00
MSFT,406.82,262,2026-04-16T15:03:32.176195+00:00
AAPL,185.41,488,2026-04-16T15:03:32.277124+00:00
AAPL,185.72,432,2026-04-16T15:03:32.378067+00:00
MSFT,406.48,428,2026-04-16T15:03:32.478596+00:00
AMZN,184.02,10,2026-04-16T15:03:32.579279+00:00
AMZN,184.43,457,2026-04-16T15:03:32.680043+00:00
AAPL,185.25,480,2026-04-16T15:03:32.781027+00:00
TSLA,170.54,218,2026-04-16T15:03:32.881952+00:00
AMZN,184.89,300,2026-04-16T15:03:32.982908+00:00
GOOGL,138.34,372,2026-04-16T15:03:33.083667+00:00
GOOGL,138.82,143,2026-04-16T15:03:33.184446+00:00
GOOGL,138.47,180,2026-04-16T15:03:33.285300+00:00
AAPL,185.74,243,2026-04-16T15:03:33.386145+00:00
AAPL,185.94,358,2026-04-16T15:03:33.486952+00:00
AMZN,184.73,398,2026-04-16T15:03:33.587852+00:00
MSFT,406.92,235,2026-04-16T15:03:33.688800+00:00
AAPL,186.14,448,2026-04-16T15:03:33.789569+00:00
GOOGL,138.2,293,2026-04-16T15:03:33.890369+00:00
TSLA,170.54,455,2026-04-16T15:03:33.991239+00:00
AAPL,186.2,98,2026-04-16T15:03:34.092120+00:00
TSLA,170.5,274,2026-04-16T15:03:34.192831+00:00
GOOGL,138.41,307,2026-04-16T15:03:34.293366+00:00
AAPL,186.16,433,2026-04-16T15:03:34.394269+00:00
GOOGL,138.01,233,2026-04-16T15:03:34.495078+00:00
AMZN,184.69,42,2026-04-16T15:03:34.596223+00:00
GOOGL,137.53,394,2026-04-16T15:03:34.696801+00:00
MSFT,407.04,44,2026-04-16T15:03:34.797553+00:00
MSFT,406.79,76,2026-04-16T15:03:34.898463+00:00
MSFT,406.77,101,2026-04-16T15:03:34.999215+00:00
AMZN,184.6,468,2026-04-16T15:03:35.100034+00:00
GOOGL,137.71,142,2026-04-16T15:03:35.200897+00:00
AAPL,186.43,89,2026-04-16T15:03:35.301920+00:00
AMZN,184.43,238,2026-04-16T15:03:35.403118+00:00
MSFT,406.56,139,2026-04-16T15:03:35.504026+00:00
GOOGL,137.76,285,2026-04-16T15:03:35.604455+00:00
AMZN,184.32,253,2026-04-16T15:03:35.705396+00:00
TSLA,170.0,65,2026-04-16T15:03:35.805830+00:00
TSLA,170.38,297,2026-04-16T15:03:35.906623+00:00
AMZN,184.38,194,2026-04-16T15:03:36.007556+00:00
AAPL,186.91,442,2026-04-16T15:03:36.108747+00:00
AAPL,187.39,329,2026-04-16T15:03:36.209577+00:00
TSLA,170.72,25,2026-04-16T15:03:36.310406+00:00
MSFT,407.03,361,2026-04-16T15:03:36.411407+00:00
AMZN,184.13,216,2026-04-16T15:03:36.512224+00:00
AAPL,187.49,39,2026-04-16T15:03:36.613058+00:00
GOOGL,137.42,320,2026-04-16T15:03:36.713833+00:00
AMZN,184.43,261,2026-04-16T15:03:36.814575+00:00
AMZN,184.38,245,2026-04-16T15:03:36.915389+00:00
AAPL,187.43,463,2026-04-16T15:03:37.016066+00:00
GOOGL,137.0,284,2026-04-16T15:03:37.117015+00:00
MSFT,406.66,170,2026-04-16T15:03:37.217911+00:00
AMZN,184.51,422,2026-04-16T15:03:37.318745+00:00
MSFT,406.29,106,2026-04-16T15:03:37.419123+00:00
AAPL,187.55,73,2026-04-16T15:03:37.519965+00:00
GOOGL,137.26,316,2026-04-16T15:03:37.620815+00:00
AAPL,187.74,488,2026-04-16T15:03:37.721776+00:00
AMZN,184.65,157,2026-04-16T15:03:37.822487+00:00
AAPL,188.13,91,2026-04-16T15:03:37.923883+00:00
AAPL,188.06,178,2026-04-16T15:03:38.025020+00:00
TSLA,170.54,438,2026-04-16T15:03:38.125996+00:00
TSLA,170.9,26,2026-04-16T15:03:38.226709+00:00
AMZN,184.78,198,2026-04-16T15:03:38.327133+00:00
TSLA,171.0,433,2026-04-16T15:03:38.428073+00:00
MSFT,406.43,150,2026-04-16T15:03:38.528514+00:00
MSFT,406.64,453,2026-04-16T15:03:38.628993+00:00
AAPL,187.84,35,2026-04-16T15:03:38.729769+00:00
MSFT,406.19,367,2026-04-16T15:03:38.830593+00:00
AAPL,188.33,373,2026-04-16T15:03:38.931400+00:00
AMZN,184.91,371,2026-04-16T15:03:39.031869+00:00
MSFT,406.41,193,2026-04-16T15:03:39.132804+00:00
AAPL,188.67,90,2026-04-16T15:03:39.233616+00:00
AMZN,184.71,211,2026-04-16T15:03:39.334322+00:00
GOOGL,137.2,53,2026-04-16T15:03:39.434766+00:00
TSLA,170.51,151,2026-04-16T15:03:39.535152+00:00
TSLA,170.31,107,2026-04-16T15:03:39.635974+00:00
MSFT,406.04,231,2026-04-16T15:03:39.736787+00:00
AAPL,188.25,202,2026-04-16T15:03:39.837810+00:00
MSFT,405.59,149,2026-04-16T15:03:39.938645+00:00
TSLA,170.35,51,2026-04-16T15:03:40.039444+00:00
TSLA,170.61,500,2026-04-16T15:03:40.139885+00:00
AMZN,184.8,115,2026-04-16T15:03:40.240837+00:00
GOOGL,137.3,343,2026-04-16T15:03:40.341840+00:00
TSLA,170.54,494,2026-04-16T15:03:40.442650+00:00
AMZN,185.18,351,2026-04-16T15:03:40.543413+00:00
GOOGL,137.66,283,2026-04-16T15:03:40.644321+00:00
MSFT,405.27,432,2026-04-16T15:03:40.745677+00:00
TSLA,170.28,180,2026-04-16T15:03:40.846681+00:00
AMZN,184.86,417,2026-04-16T15:03:40.947552+00:00
TSLA,170.42,451,2026-04-16T15:03:41.048440+00:00
TSLA,170.27,324,2026-04-16T15:03:41.149373+00:00
MSFT,404.91,227,2026-04-16T15:03:41.250368+00:00
MSFT,404.7,52,2026-04-16T15:03:41.351300+00:00
AMZN,184.57,431,2026-04-16T15:03:41.452207+00:00
AAPL,188.14,486,2026-04-16T15:03:41.552824+00:00
MSFT,405.06,333,2026-04-16T15:03:41.653500+00:00
AAPL,187.77,153,2026-04-16T15:03:41.754246+00:00
AMZN,184.93,300,2026-04-16T15:03:41.854712+00:00
AMZN,185.08,361,2026-04-16T15:03:41.955642+00:00
GOOGL,137.61,318,2026-04-16T15:03:42.056132+00:00
AMZN,185.39,115,2026-04-16T15:03:42.155364+00:00
AAPL,187.86,208,2026-04-16T15:03:42.256615+00:00
AMZN,185.41,405,2026-04-16T15:03:42.357418+00:00
AMZN,185.9,232,2026-04-16T15:03:42.457897+00:00
AMZN,185.9,20,2026-04-16T15:03:42.558912+00:00
AAPL,187.53,272,2026-04-16T15:03:42.659359+00:00
AMZN,185.72,53,2026-04-16T15:03:42.760494+00:00
AAPL,187.38,245,2026-04-16T15:03:42.861018+00:00
MSFT,405.43,443,2026-04-16T15:03:42.961732+00:00
AAPL,187.21,122,2026-04-16T15:03:43.062166+00:00
AAPL,187.13,366,2026-04-16T15:03:43.162599+00:00
TSLA,169.82,31,2026-04-16T15:03:43.263736+00:00
GOOGL,137.42,40,2026-04-16T15:03:43.364718+00:00
AMZN,185.67,344,2026-04-16T15:03:43.465580+00:00
GOOGL,137.22,442,2026-04-16T15:03:43.566358+00:00
AAPL,186.79,70,2026-04-16T15:03:43.667185+00:00
TSLA,169.68,443,2026-04-16T15:03:43.767961+00:00
MSFT,404.93,76,2026-04-16T15:03:43.868898+00:00
AAPL,187.04,302,2026-04-16T15:03:43.969801+00:00
GOOGL,136.82,393,2026-04-16T15:03:44.070745+00:00
AMZN,185.46,381,2026-04-16T15:03:44.171705+00:00
AAPL,187.05,387,2026-04-16T15:03:44.272549+00:00
AAPL,186.75,326,2026-04-16T15:03:44.373254+00:00
GOOGL,136.86,407,2026-04-16T15:03:44.474142+00:00
AAPL,186.87,434,2026-04-16T15:03:44.575010+00:00
TSLA,169.38,90,2026-04-16T15:03:44.675965+00:00
GOOGL,137.03,343,2026-04-16T15:03:44.776930+00:00
GOOGL,136.95,369,2026-04-16T15:03:44.877828+00:00
MSFT,405.13,356,2026-04-16T15:03:44.978655+00:00
AAPL,186.75,430,2026-04-16T15:03:45.079598+00:00
MSFT,404.64,144,2026-04-16T15:03:45.180080+00:00
AMZN,185.11,168,2026-04-16T15:03:45.280893+00:00
TSLA,169.51,416,2026-04-16T15:03:45.381731+00:00
AMZN,184.76,355,2026-04-16T15:03:45.482709+00:00
GOOGL,140.62,356,2026-04-20T16:24:36.786255+00:00
AAPL,181.8,435,2026-04-20T16:24:36.887044+00:00
GOOGL,141.05,430,2026-04-20T16:24:36.988524+00:00
TSLA,175.06,252,2026-04-20T16:24:37.090216+00:00
TSLA,175.04,114,2026-04-20T16:24:37.190920+00:00
AMZN,184.61,493,2026-04-20T16:24:37.291360+00:00
MSFT,415.44,142,2026-04-20T16:24:37.392421+00:00
GOOGL,141.31,353,2026-04-20T16:24:37.493628+00:00
MSFT,415.78,177,2026-04-20T16:24:37.594434+00:00
